Code,Name,Address,Postcode,Postcode nospace,URL,JSON,Council,Constituency,Ward,lat-lng
RD816,The Labour Ward,"Standing Way, Milton Keynes, Buckinghamshire, MK6 5LD",MK6 5LD,MK65LD,http://uk-postcodes.com/postcode/MK65LD.json,"{""postcode"":""MK6 5LD"",""geo"":{""lat"":52.02638404960484,""lng"":-0.7357808540956985,""easting"":486835.0,""northing"":237195.0,""geohash"":""http://geohash.org/gcprzr05xhfj""},""administrative"":{""council"":{""title"":""Milton Keynes"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000042"",""code"":""E06000042""},""ward"":{""title"":""Woughton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05002419"",""code"":""E05002419""},""constituency"":{""title"":""Milton Keynes South"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000822"",""code"":""E14000822""},""parish"":{""title"":""Woughton on the Green"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04012227"",""code"":""E04012227""}}}",Milton Keynes,Milton Keynes South,Woughton,"52.02638404960484,-0.7357808540956985"
RJZ68,The Labour Ward,"Farnborough Common, Orpington, Kent, BR6 8ND",BR6 8ND,BR68ND,http://uk-postcodes.com/postcode/BR68ND.json,"{""postcode"":""BR6 8ND"",""geo"":{""lat"":51.36571328488705,""lng"":0.05963979369917752,""easting"":543478.0,""northing"":164974.0,""geohash"":""http://geohash.org/u10h1qg6vwyw""},""administrative"":{""council"":{""title"":""Bromley"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E09000006"",""code"":""E09000006""},""ward"":{""title"":""Farnborough and Crofton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05000118"",""code"":""E05000118""},""constituency"":{""title"":""Orpington"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000872"",""code"":""E14000872""}}}",Bromley,Orpington,Farnborough and Crofton,"51.36571328488705,0.05963979369917752"
RBD01,The Labour Ward,"Williams Avenue, Dorchester, Dorset, DT1 2JY",DT1 2JY,DT12JY,http://uk-postcodes.com/postcode/DT12JY.json,"{""postcode"":""DT1 2JY"",""geo"":{""lat"":50.71346559193455,""lng"":-2.447111537996642,""easting"":368528.0,""northing"":90521.0,""geohash"":""http://geohash.org/gcn2824565jm""},""administrative"":{""council"":{""title"":""West Dorset"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000052"",""code"":""E07000052""},""county"":{""title"":""Dorset"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000009"",""code"":""E10000009""},""ward"":{""title"":""Dorchester North"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05003752"",""code"":""E05003752""},""constituency"":{""title"":""West Dorset"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14001031"",""code"":""E14001031""},""parish"":{""title"":""Dorchester"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04003533"",""code"":""E04003533""},""electoral_district"":{""title"":""Dorchester"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000014396"",""code"":""7000000000014396""}}}",West Dorset,West Dorset,Dorchester North,"50.71346559193455,-2.447111537996642"
RNQ51,The Labour Ward,"Rothwell Road, Kettering, Northamptonshire, NN16 8UZ",NN16 8UZ,NN168UZ,http://uk-postcodes.com/postcode/NN168UZ.json,"{""postcode"":""NN16 8UZ"",""geo"":{""lat"":52.40235621152769,""lng"":-0.7407761600178505,""easting"":485766.0,""northing"":279006.0,""geohash"":""http://geohash.org/gcr6p5s9fejq""},""administrative"":{""council"":{""title"":""Kettering"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000153"",""code"":""E07000153""},""county"":{""title"":""Northamptonshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000021"",""code"":""E10000021""},""ward"":{""title"":""St. Peter's"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05006000"",""code"":""E05006000""},""constituency"":{""title"":""Kettering"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000769"",""code"":""E14000769""},""electoral_district"":{""title"":""Northall"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000048452"",""code"":""7000000000048452""}}}",Kettering,Kettering,St. Peter's,"52.40235621152769,-0.7407761600178505"
R1F01,The Labour Ward,"Parkhurst Road, Newport, Isle of Wight, PO30 5TG",PO30 5TG,PO305TG,http://uk-postcodes.com/postcode/PO305TG.json,"{""postcode"":""PO30 5TG"",""geo"":{""lat"":50.71110339460046,""lng"":-1.3008730229347947,""easting"":449458.0,""northing"":90396.0,""geohash"":""http://geohash.org/gcp06rstx6yf""},""administrative"":{""council"":{""title"":""Isle of Wight"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000046"",""code"":""E06000046""},""constituency"":{""title"":""Isle of Wight"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000762"",""code"":""E14000762""},""parish"":{""title"":""Newport"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04001323"",""code"":""E04001323""}}}",Isle of Wight,Isle of Wight,,"50.71110339460046,-1.3008730229347947"
7A3B7,The Labour Ward,"Coity Road, Bridgend, Mid Glamorgan, CF31 1RQ",CF31 1RQ,CF311RQ,http://uk-postcodes.com/postcode/CF311RQ.json,"{""postcode"":""CF31 1RQ"",""geo"":{""lat"":51.51768265321299,""lng"":-3.571624589466592,""easting"":291047.0,""northing"":181033.0,""geohash"":""http://geohash.org/gcjmndx0r05e""},""administrative"":{""council"":{""title"":""Bridgend"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W06000013"",""code"":""W06000013""},""constituency"":{""title"":""Bridgend"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W07000073"",""code"":""W07000073""},""parish"":{""title"":""Coity Higher Commun"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W04000633"",""code"":""W04000633""}}}",Bridgend,Bridgend,,"51.51768265321299,-3.571624589466592"
RCF22,The Labour Ward,"Skipton Road, Steeton, Keighley, West Yorkshire, BD20 6TD",BD20 6TD,BD206TD,http://uk-postcodes.com/postcode/BD206TD.json,"{""postcode"":""BD20 6TD"",""geo"":{""lat"":53.898018388049614,""lng"":-1.9626796841252943,""easting"":402549.0,""northing"":444650.0,""geohash"":""http://geohash.org/gcwde7ffdnzg""},""administrative"":{""council"":{""title"":""Bradford"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E08000032"",""code"":""E08000032""},""ward"":{""title"":""Craven"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05001349"",""code"":""E05001349""},""constituency"":{""title"":""Keighley"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000766"",""code"":""E14000766""},""parish"":{""title"":""Steeton with Eastburn"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04000163"",""code"":""E04000163""}}}",Bradford,Keighley,Craven,"53.898018388049614,-1.9626796841252943"
RHU03,The Labour Ward,"Southwick Hill Road, Cosham, Hampshire, PO6 3LY",PO6 3LY,PO63LY,http://uk-postcodes.com/postcode/PO63LY.json,"{""postcode"":""PO6 3LY"",""geo"":{""lat"":50.84959094853755,""lng"":-1.0713096934315685,""easting"":465473.0,""northing"":105974.0,""geohash"":""http://geohash.org/gcp1r8gukdv9""},""administrative"":{""council"":{""title"":""City of Portsmouth"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000044"",""code"":""E06000044""},""ward"":{""title"":""Cosham"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05002445"",""code"":""E05002445""},""constituency"":{""title"":""Portsmouth North"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000883"",""code"":""E14000883""}}}",City of Portsmouth,Portsmouth North,Cosham,"50.84959094853755,-1.0713096934315685"
RH801,The Labour Ward,"Barrack Road, Wonford, Exeter, Devon, EX2 5DW",EX2 5DW,EX25DW,http://uk-postcodes.com/postcode/EX25DW.json,"{""postcode"":""EX2 5DW"",""geo"":{""lat"":50.716718009283824,""lng"":-3.506666686849395,""easting"":293730.0,""northing"":91870.0,""geohash"":""http://geohash.org/gcj880ww29rz""},""administrative"":{""council"":{""title"":""Exeter"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000041"",""code"":""E07000041""},""county"":{""title"":""Devon"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000008"",""code"":""E10000008""},""ward"":{""title"":""Priory"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05003501"",""code"":""E05003501""},""constituency"":{""title"":""Exeter"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000698"",""code"":""E14000698""},""electoral_district"":{""title"":""Priory and St. Leonard's"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000022618"",""code"":""7000000000022618""}}}",Exeter,Exeter,Priory,"50.716718009283824,-3.506666686849395"
RQWG0,The Labour Ward,"Hamstel Road, Harlow, Essex, CM20 1QX",CM20 1QX,CM201QX,http://uk-postcodes.com/postcode/CM201QX.json,"{""postcode"":""CM20 1QX"",""geo"":{""lat"":51.77134284741307,""lng"":0.08631790997997552,""easting"":544048.0,""northing"":210133.0,""geohash"":""http://geohash.org/u10n9bwvgmg3""},""administrative"":{""council"":{""title"":""Harlow"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000073"",""code"":""E07000073""},""county"":{""title"":""Essex"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000012"",""code"":""E10000012""},""ward"":{""title"":""Little Parndon and Hare Street"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05004183"",""code"":""E05004183""},""constituency"":{""title"":""Harlow"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000729"",""code"":""E14000729""},""electoral_district"":{""title"":""Harlow West"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000020085"",""code"":""7000000000020085""}}}",Harlow,Harlow,Little Parndon and Hare Street,"51.77134284741307,0.08631790997997552"
RQ8L0,The Labour Ward,"Court Road, Chelmsford, Essex, CM1 7ET",CM1 7ET,CM17ET,http://uk-postcodes.com/postcode/CM17ET.json,"{""postcode"":""CM1 7ET"",""geo"":{""lat"":51.77458458352662,""lng"":0.4654388045844,""easting"":570191.0,""northing"":211310.0,""geohash"":""http://geohash.org/u10qd96bvd07""},""administrative"":{""council"":{""title"":""Chelmsford"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000070"",""code"":""E07000070""},""county"":{""title"":""Essex"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000012"",""code"":""E10000012""},""ward"":{""title"":""Broomfield and The Walthams"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05004098"",""code"":""E05004098""},""constituency"":{""title"":""Saffron Walden"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000910"",""code"":""E14000910""},""parish"":{""title"":""Broomfield"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04003952"",""code"":""E04003952""},""electoral_district"":{""title"":""Broomfield and Writtle"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000019979"",""code"":""7000000000019979""}}}",Chelmsford,Saffron Walden,Broomfield and The Walthams,"51.77458458352662,0.4654388045844"
RRV11,"The Labour Ward, Elizabeth Garrett Anderson Wing, UCH","25 Grafton Way, London, WC1E 6DB",WC1E 6DB,WC1E6DB,http://uk-postcodes.com/postcode/WC1E6DB.json,"{""postcode"":""WC1E 6DB"",""geo"":{""lat"":51.524050099990774,""lng"":-0.135474518674614,""easting"":529448.0,""northing"":182218.0,""geohash"":""http://geohash.org/gcpvhgtm75nf""},""administrative"":{""council"":{""title"":""Camden"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E09000007"",""code"":""E09000007""},""ward"":{""title"":""Bloomsbury"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05000129"",""code"":""E05000129""},""constituency"":{""title"":""Holborn and St. Pancras"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000750"",""code"":""E14000750""}}}",Camden,Holborn and St. Pancras,Bloomsbury,"51.524050099990774,-0.135474518674614"
RWY02,The LDRP Suite,"Salterhebble, Halifax, West Yorkshire, HX3 0PW",HX3 0PW,HX30PW,http://uk-postcodes.com/postcode/HX30PW.json,"{""postcode"":""HX3 0PW"",""geo"":{""lat"":53.70530950167923,""lng"":-1.8572648097739075,""easting"":409519.0,""northing"":423218.0,""geohash"":""http://geohash.org/gcw9t8z84e6c""},""administrative"":{""council"":{""title"":""Calderdale"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E08000033"",""code"":""E08000033""},""ward"":{""title"":""Skircoat"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05001383"",""code"":""E05001383""},""constituency"":{""title"":""Halifax"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000723"",""code"":""E14000723""}}}",Calderdale,Halifax,Skircoat,"53.70530950167923,-1.8572648097739075"
R1HKH,The Lilac Birth Centre,"Whipps Cross Road, Leytonstone, London, E11 1NR",E11 1NR,E111NR,http://uk-postcodes.com/postcode/E111NR.json,"{""postcode"":""E11 1NR"",""geo"":{""lat"":51.57830569454123,""lng"":0.0028750501735051903,""easting"":538880.0,""northing"":188505.0,""geohash"":""http://geohash.org/u10j2jd16vpc""},""administrative"":{""council"":{""title"":""Waltham Forest"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E09000031"",""code"":""E09000031""},""ward"":{""title"":""Forest"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05000595"",""code"":""E05000595""},""constituency"":{""title"":""Leyton and Wanstead"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000790"",""code"":""E14000790""}}}",Waltham Forest,Leyton and Wanstead,Forest,"51.57830569454123,0.0028750501735051903"
RAX01,The Malden Suite,"Galsworthy Road, Kingston-upon-Thames, Surrey, KT2 7QB",KT2 7QB,KT27QB,http://uk-postcodes.com/postcode/KT27QB.json,"{""postcode"":""KT2 7QB"",""geo"":{""lat"":51.414285130625444,""lng"":-0.2830756012668131,""easting"":519495.0,""northing"":169761.0,""geohash"":""http://geohash.org/gcpu3x9vgv7t""},""administrative"":{""council"":{""title"":""Kingston upon Thames"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E09000021"",""code"":""E09000021""},""ward"":{""title"":""Coombe Hill"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05000406"",""code"":""E05000406""},""constituency"":{""title"":""Richmond Park"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000896"",""code"":""E14000896""}}}",Kingston upon Thames,Richmond Park,Coombe Hill,"51.414285130625444,-0.2830756012668131"
RTRAT,The Marton Suite,"Marton Road, Middlesbrough, North Yorkshire, TS4 3BW",TS4 3BW,TS43BW,http://uk-postcodes.com/postcode/TS43BW.json,"{""postcode"":""TS4 3BW"",""geo"":{""lat"":54.55207721252081,""lng"":-1.2142582167284044,""easting"":450919.0,""northing"":517709.0,""geohash"":""http://geohash.org/gcxnk6gucsr2""},""administrative"":{""council"":{""title"":""Middlesbrough"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000002"",""code"":""E06000002""},""ward"":{""title"":""Beechwood"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05001485"",""code"":""E05001485""},""constituency"":{""title"":""Middlesbrough"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000819"",""code"":""E14000819""}}}",Middlesbrough,Middlesbrough,Beechwood,"54.55207721252081,-1.2142582167284044"
RHU03,The Mary Rose Birth Centre,"Southwick Hill Road, Cosham, Hampshire, PO6 3LY",PO6 3LY,PO63LY,http://uk-postcodes.com/postcode/PO63LY.json,"{""postcode"":""PO6 3LY"",""geo"":{""lat"":50.84959094853755,""lng"":-1.0713096934315685,""easting"":465473.0,""northing"":105974.0,""geohash"":""http://geohash.org/gcp1r8gukdv9""},""administrative"":{""council"":{""title"":""City of Portsmouth"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000044"",""code"":""E06000044""},""ward"":{""title"":""Cosham"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05002445"",""code"":""E05002445""},""constituency"":{""title"":""Portsmouth North"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000883"",""code"":""E14000883""}}}",City of Portsmouth,Portsmouth North,Cosham,"50.84959094853755,-1.0713096934315685"
RBAC3,The Mary Stanley Midwifery Unit,"Bower Lane, Bridgwater, Somerset, TA6 4GU",TA6 4GU,TA64GU,http://uk-postcodes.com/postcode/TA64GU.json,"{""postcode"":""TA6 4GU"",""geo"":{""lat"":51.14055037455135,""lng"":-2.976211624379435,""easting"":331801.0,""northing"":138373.0,""geohash"":""http://geohash.org/gcjfumbg31xc""},""administrative"":{""council"":{""title"":""Sedgemoor"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000188"",""code"":""E07000188""},""county"":{""title"":""Somerset"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000027"",""code"":""E10000027""},""ward"":{""title"":""King's Isle"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05008909"",""code"":""E05008909""},""constituency"":{""title"":""Bridgwater and West Somerset"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000595"",""code"":""E14000595""},""parish"":{""title"":""Bridgwater Without"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04008609"",""code"":""E04008609""},""electoral_district"":{""title"":""Bridgwater East and Bawdrip"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000041680"",""code"":""7000000000041680""}}}",Sedgemoor,Bridgwater and West Somerset,King's Isle,"51.14055037455135,-2.976211624379435"
